orders.brand,orders.country,orders.delivery_week,orders.dishbags,orders.product_type,orders.count_all_orders
dn,us,2020-12-07,6.0000,2 person,1336
dn,au,2020-12-07,4.0000,2 person,2034
ms,us,2020-12-07,6.0000,family,350
ms,de,2020-12-07,6.0000,2 person,304
ms,be,2020-12-07,6.0000,2 person,72
ms,au,2020-12-07,4.0000,2 person,3020
ms,be,2020-12-07,2.0000,family,166
ms,nl,2020-12-07,3.0000,2 person,6143
ms,dk,2020-12-07,3.0000,2 person,334
ms,se,2020-12-07,2.0000,family,21
ms,de,2020-12-07,3.0000,2 person,4817
dn,us,2020-12-07,5.0000,family,705
ms,de,2020-12-07,2.0000,2 person,627
dn,de,2020-12-07,3.0000,2 person,324
ms,at,2020-12-07,3.0000,family,67
dn,us,2020-12-07,5.0000,2 person,1854
dn,us,2020-12-07,6.0000,family,732
dn,au,2020-12-07,3.0000,2 person,4922
ms,se,2020-12-07,2.0000,2 person,2
ms,at,2020-12-07,3.0000,2 person,853
ms,au,2020-12-07,2.0000,2 person,2720
ms,au,2020-12-07,4.0000,family,1209
ms,nl,2020-12-07,5.0000,2 person,421
ms,se,2020-12-07,6.0000,2 person,1
ms,se,2020-12-07,3.0000,2 person,106
dn,us,2020-12-07,3.0000,2 person,16189
ms,au,2020-12-07,2.0000,family,1319
ms,de,2020-12-07,4.0000,2 person,1350
ms,us,2020-12-07,4.0000,family,1092
dn,de,2020-12-07,4.0000,family,37
ms,us,2020-12-07,6.0000,2 person,655
ms,se,2020-12-07,5.0000,2 person,24
ms,nl,2020-11-30,3.0000,2 person,6056
dn,au,2020-11-30,3.0000,2 person,5174
ms,dk,2020-11-30,2.0000,family,48
ms,nl,2020-11-30,6.0000,2 person,195
ms,be,2020-11-30,6.0000,2 person,86
dn,us,2020-11-30,6.0000,family,725
dn,de,2020-11-30,5.0000,2 person,91
ms,us,2020-11-30,5.0000,2 person,779
ms,de,2020-11-30,6.0000,2 person,324
ms,at,2020-11-30,2.0000,family,54
dn,de,2020-11-30,5.0000,family,42
ms,au,2020-11-30,6.0000,2 person,411
ms,us,2020-11-30,2.0000,2 person,5181
ms,se,2020-11-30,3.0000,2 person,99
dn,au,2020-11-30,4.0000,2 person,2087
dn,us,2020-11-30,4.0000,family,1320
ms,de,2020-11-30,3.0000,2 person,4656
ms,be,2020-11-30,2.0000,family,150
ms,au,2020-11-30,4.0000,2 person,3260
ms,au,2020-11-30,5.0000,family,448
ms,dk,2020-11-30,5.0000,2 person,28
ms,at,2020-11-30,2.0000,2 person,78
ms,at,2020-11-30,4.0000,2 person,296
ms,au,2020-11-30,4.0000,family,1212
ms,at,2020-11-30,4.0000,family,87
ms,au,2020-11-30,5.0000,2 person,1475
ms,dk,2020-11-30,6.0000,2 person,1
ms,us,2020-11-30,6.0000,2 person,616
ms,dk,2020-11-30,2.0000,2 person,16
ms,us,2020-11-30,2.0000,family,2992
ms,de,2020-11-30,4.0000,family,631
ms,au,2020-11-30,3.0000,2 person,9433
ms,be,2020-11-30,3.0000,family,319
ms,se,2020-11-30,4.0000,2 person,36
ms,se,2020-11-30,6.0000,2 person,2
ms,dk,2020-11-30,3.0000,family,77
ms,dk,2020-11-30,4.0000,2 person,53
ms,au,2020-11-30,3.0000,family,2100
ms,se,2020-11-30,4.0000,family,65
dn,us,2020-11-30,4.0000,2 person,3774
ms,us,2020-11-30,4.0000,2 person,2915
dn,de,2020-11-30,4.0000,2 person,145
ms,be,2020-11-30,3.0000,2 person,1830
ms,be,2020-11-30,4.0000,2 person,528
dn,de,2020-11-30,3.0000,family,88
dn,de,2020-11-30,3.0000,2 person,351
ms,us,2020-11-30,6.0000,family,302
ms,at,2020-11-30,3.0000,2 person,848
ms,nl,2020-11-30,2.0000,family,418
ms,at,2020-11-30,3.0000,family,81
dn,us,2020-11-30,6.0000,2 person,1296
ms,de,2020-11-30,3.0000,family,627
ms,nl,2020-11-30,5.0000,2 person,423
dn,au,2020-11-30,5.0000,family,1394
ms,de,2020-11-30,4.0000,2 person,1335
ms,de,2020-11-30,2.0000,2 person,599
ms,us,2020-11-30,5.0000,family,311
ms,au,2020-11-30,2.0000,family,1399
ms,us,2020-11-30,4.0000,family,992
ms,au,2020-11-30,2.0000,2 person,2826
ms,be,2020-11-30,2.0000,2 person,77
ms,nl,2020-11-30,4.0000,family,442
dn,us,2020-11-30,3.0000,family,5445
ms,at,2020-11-30,5.0000,2 person,101
dn,au,2020-11-30,5.0000,2 person,2271
dn,us,2020-11-30,5.0000,family,688
dn,de,2020-11-30,4.0000,family,37
dn,au,2020-11-30,3.0000,family,2303
ms,de,2020-11-30,2.0000,family,508
dn,us,2020-11-30,3.0000,2 person,16663
ms,se,2020-11-30,3.0000,family,64
ms,nl,2020-11-30,4.0000,2 person,1353
dn,us,2020-11-30,5.0000,2 person,1777
ms,nl,2020-11-30,2.0000,2 person,220
ms,se,2020-11-30,5.0000,2 person,23
ms,us,2020-11-30,3.0000,2 person,10559
ms,nl,2020-11-30,3.0000,family,965
ms,de,2020-11-30,5.0000,2 person,647
ms,be,2020-11-30,4.0000,family,157
ms,us,2020-11-30,3.0000,family,2512
ms,be,2020-11-30,5.0000,2 person,199
ms,se,2020-11-30,2.0000,family,22
ms,at,2020-11-30,6.0000,2 person,64
ms,dk,2020-11-30,3.0000,2 person,356
ms,dk,2020-11-30,4.0000,family,37
ms,se,2020-11-30,2.0000,2 person,5
dn,au,2020-11-30,4.0000,family,1025
ms,de,2020-11-23,4.0000,family,609
ms,us,2020-11-23,4.0000,2 person,2250
ms,nl,2020-11-23,5.0000,2 person,396
ms,be,2020-11-23,2.0000,family,163
ms,at,2020-11-23,2.0000,family,58
ms,at,2020-11-23,4.0000,family,87
ms,at,2020-11-23,5.0000,2 person,95
ms,de,2020-11-23,6.0000,2 person,273
ms,se,2020-11-23,3.0000,family,80
ms,nl,2020-11-23,6.0000,2 person,140
ms,dk,2020-11-23,6.0000,2 person,2
dn,us,2020-11-23,5.0000,2 person,1503
ms,nl,2020-11-23,2.0000,2 person,235
ms,de,2020-11-23,3.0000,2 person,4756
dn,de,2020-11-23,4.0000,2 person,148
ms,us,2020-11-23,2.0000,2 person,3555
ms,nl,2020-11-23,3.0000,2 person,6324
ms,se,2020-11-23,5.0000,2 person,29
dn,de,2020-11-23,3.0000,family,98
ms,us,2020-11-23,5.0000,2 person,780
ms,us,2020-11-23,6.0000,family,319
ms,nl,2020-11-23,3.0000,family,992
dn,au,2020-11-23,4.0000,2 person,2147
ms,be,2020-11-23,6.0000,2 person,53
ms,dk,2020-11-23,2.0000,family,46
dn,de,2020-11-23,4.0000,family,51
ms,at,2020-11-23,6.0000,2 person,58
ms,be,2020-11-23,3.0000,2 person,1776
ms,au,2020-11-23,3.0000,2 person,9852
ms,dk,2020-11-23,4.0000,2 person,56
ms,au,2020-11-23,5.0000,2 person,1552
ms,au,2020-11-23,2.0000,2 person,2862
ms,us,2020-11-23,6.0000,2 person,779
ms,au,2020-11-23,5.0000,family,448
dn,au,2020-11-23,5.0000,2 person,2291
ms,de,2020-11-23,3.0000,family,614
dn,us,2020-11-23,4.0000,family,1106
ms,de,2020-11-23,2.0000,family,545
ms,at,2020-11-23,4.0000,2 person,238
ms,au,2020-11-23,4.0000,2 person,3360
ms,au,2020-11-23,2.0000,family,1484
ms,be,2020-11-23,5.0000,2 person,156
ms,nl,2020-11-23,4.0000,family,397
dn,us,2020-11-23,3.0000,2 person,12697
ms,se,2020-11-23,2.0000,family,23
ms,us,2020-11-23,5.0000,family,282
ms,dk,2020-11-23,4.0000,family,38
ms,se,2020-11-23,2.0000,2 person,3
ms,nl,2020-11-23,2.0000,family,445
dn,au,2020-11-23,4.0000,family,1031
ms,se,2020-11-23,3.0000,2 person,114
dn,us,2020-11-23,3.0000,family,4001
ms,de,2020-11-23,5.0000,2 person,608
ms,us,2020-11-23,3.0000,family,1660
dn,us,2020-11-23,6.0000,2 person,1181
dn,us,2020-11-23,4.0000,2 person,3186
dn,au,2020-11-23,3.0000,2 person,5319
ms,au,2020-11-23,6.0000,2 person,438
ms,se,2020-11-23,4.0000,family,76
dn,de,2020-11-23,5.0000,2 person,115
dn,us,2020-11-23,6.0000,family,510
ms,be,2020-11-23,3.0000,family,302
ms,be,2020-11-23,4.0000,family,140
ms,au,2020-11-23,4.0000,family,1304
ms,us,2020-11-23,3.0000,2 person,6969
ms,dk,2020-11-23,3.0000,2 person,351
ms,at,2020-11-23,3.0000,family,71
ms,be,2020-11-23,2.0000,2 person,82
dn,us,2020-11-23,5.0000,family,540
dn,de,2020-11-23,5.0000,family,56
ms,de,2020-11-23,4.0000,2 person,1161
dn,au,2020-11-23,3.0000,family,2422
dn,au,2020-11-23,5.0000,family,1472
ms,us,2020-11-23,4.0000,family,766
ms,dk,2020-11-23,3.0000,family,75
ms,dk,2020-11-23,5.0000,2 person,22
ms,au,2020-11-23,3.0000,family,2213
ms,se,2020-11-23,4.0000,2 person,25
ms,at,2020-11-23,3.0000,2 person,883
dn,de,2020-11-23,3.0000,2 person,391
ms,be,2020-11-23,4.0000,2 person,474
ms,us,2020-11-23,2.0000,family,1941
ms,nl,2020-11-23,4.0000,2 person,1235
ms,de,2020-11-23,2.0000,2 person,608
ms,at,2020-11-23,2.0000,2 person,103
ms,dk,2020-11-23,2.0000,2 person,17
ms,be,2020-11-16,2.0000,2 person,82
ms,at,2020-11-16,4.0000,family,78
ms,au,2020-11-16,5.0000,family,452
ms,se,2020-11-16,4.0000,family,70
ms,au,2020-11-16,6.0000,2 person,371
ms,au,2020-11-16,2.0000,2 person,2974
ms,us,2020-11-16,5.0000,2 person,899
ms,de,2020-11-16,3.0000,2 person,4564
ms,dk,2020-11-16,5.0000,2 person,23
ms,au,2020-11-16,4.0000,family,1334
ms,us,2020-11-16,3.0000,2 person,11138
ms,nl,2020-11-16,5.0000,2 person,429
ms,au,2020-11-16,2.0000,family,1559
ms,dk,2020-11-16,4.0000,family,41
ms,au,2020-11-16,5.0000,2 person,1550
ms,au,2020-11-16,3.0000,2 person,10329
ms,be,2020-11-16,5.0000,2 person,153
ms,au,2020-11-16,3.0000,family,2277
dn,us,2020-11-16,4.0000,2 person,4314
ms,nl,2020-11-16,3.0000,family,1010
dn,us,2020-11-16,3.0000,family,5517
ms,se,2020-11-16,5.0000,2 person,28
dn,us,2020-11-16,3.0000,2 person,17748
ms,se,2020-11-16,2.0000,family,20
dn,de,2020-11-16,4.0000,2 person,142
ms,nl,2020-11-16,4.0000,2 person,1252
ms,dk,2020-11-16,4.0000,2 person,70
ms,at,2020-11-16,2.0000,family,52
ms,dk,2020-11-16,2.0000,2 person,17
ms,nl,2020-11-16,6.0000,2 person,149
ms,at,2020-11-16,3.0000,family,75
dn,us,2020-11-16,5.0000,2 person,1994
ms,nl,2020-11-16,3.0000,2 person,6366
dn,au,2020-11-16,3.0000,family,2566
ms,be,2020-11-16,3.0000,2 person,1857
ms,be,2020-11-16,3.0000,family,295
ms,de,2020-11-16,2.0000,2 person,639
dn,de,2020-11-16,3.0000,family,84
ms,us,2020-11-16,2.0000,family,2942
ms,at,2020-11-16,5.0000,2 person,98
ms,de,2020-11-16,4.0000,2 person,1223
ms,nl,2020-11-16,4.0000,family,404
ms,nl,2020-11-16,2.0000,2 person,222
ms,de,2020-11-16,4.0000,family,566
ms,us,2020-11-16,3.0000,family,2602
ms,be,2020-11-16,4.0000,family,144
dn,de,2020-11-16,5.0000,2 person,107
dn,us,2020-11-16,5.0000,family,754
ms,dk,2020-11-16,3.0000,family,80
ms,dk,2020-11-16,6.0000,2 person,1
ms,us,2020-11-16,4.0000,2 person,3043
ms,de,2020-11-16,5.0000,2 person,595
dn,de,2020-11-16,5.0000,family,45
ms,at,2020-11-16,3.0000,2 person,859
dn,au,2020-11-16,3.0000,2 person,5598
ms,se,2020-11-16,3.0000,family,80
ms,be,2020-11-16,6.0000,2 person,62
ms,de,2020-11-16,3.0000,family,600
dn,au,2020-11-16,4.0000,family,1116
ms,at,2020-11-16,6.0000,2 person,42
ms,se,2020-11-16,3.0000,2 person,104
ms,se,2020-11-16,6.0000,2 person,2
ms,se,2020-11-16,2.0000,2 person,3
ms,de,2020-11-16,6.0000,2 person,252
dn,au,2020-11-16,5.0000,2 person,2335
ms,at,2020-11-16,4.0000,2 person,199
ms,us,2020-11-16,6.0000,family,306
ms,be,2020-11-16,2.0000,family,158
ms,be,2020-11-16,4.0000,2 person,471
ms,us,2020-11-16,4.0000,family,1065
ms,au,2020-11-16,4.0000,2 person,3367
dn,au,2020-11-16,5.0000,family,1495
dn,de,2020-11-16,3.0000,2 person,362
ms,at,2020-11-16,2.0000,2 person,100
dn,de,2020-11-16,4.0000,family,31
ms,us,2020-11-16,2.0000,2 person,5166
ms,us,2020-11-16,5.0000,family,333
dn,us,2020-11-16,4.0000,family,1469
dn,us,2020-11-16,6.0000,family,658
ms,dk,2020-11-16,2.0000,family,46
ms,nl,2020-11-16,2.0000,family,419
ms,us,2020-11-16,6.0000,2 person,608
ms,de,2020-11-16,2.0000,family,513
ms,se,2020-11-16,4.0000,2 person,43
dn,us,2020-11-16,6.0000,2 person,1513
ms,dk,2020-11-16,3.0000,2 person,389
dn,au,2020-11-16,4.0000,2 person,2097
dn,de,2020-11-09,5.0000,family,47
ms,at,2020-11-09,3.0000,2 person,827
ms,dk,2020-11-09,4.0000,family,36
ms,se,2020-11-09,6.0000,2 person,1
ms,at,2020-11-09,2.0000,family,52
ms,dk,2020-11-09,2.0000,2 person,14
ms,nl,2020-11-09,4.0000,family,407
ms,be,2020-11-09,6.0000,2 person,61
ms,dk,2020-11-09,3.0000,family,77
ms,at,2020-11-09,2.0000,2 person,113
ms,se,2020-11-09,3.0000,2 person,110
ms,de,2020-11-09,2.0000,family,487
dn,us,2020-11-09,3.0000,2 person,19113
dn,us,2020-11-09,5.0000,family,783
ms,us,2020-11-09,3.0000,2 person,11801
ms,au,2020-11-09,2.0000,family,1594
dn,us,2020-11-09,4.0000,family,1557
ms,se,2020-11-09,3.0000,family,65
ms,de,2020-11-09,3.0000,family,603
dn,us,2020-11-09,6.0000,2 person,1504
ms,nl,2020-11-09,2.0000,2 person,227
ms,us,2020-11-09,2.0000,family,3107
ms,us,2020-11-09,3.0000,family,2714
ms,us,2020-11-09,2.0000,2 person,5616
ms,us,2020-11-09,5.0000,family,327
dn,au,2020-11-09,3.0000,family,2512
ms,us,2020-11-09,4.0000,family,1077
ms,us,2020-11-09,5.0000,2 person,832
ms,au,2020-11-09,5.0000,2 person,1580
dn,us,2020-11-09,5.0000,2 person,2104
ms,be,2020-11-09,4.0000,family,149
ms,de,2020-11-09,3.0000,2 person,4522
ms,au,2020-11-09,2.0000,2 person,3043
ms,au,2020-11-09,6.0000,2 person,346
ms,nl,2020-11-09,5.0000,2 person,411
ms,de,2020-11-09,4.0000,2 person,1207
ms,at,2020-11-09,4.0000,2 person,201
ms,au,2020-11-09,4.0000,family,1313
dn,us,2020-11-09,3.0000,family,5936
dn,au,2020-11-09,3.0000,2 person,5461
ms,dk,2020-11-09,2.0000,family,43
dn,de,2020-11-09,5.0000,2 person,101
ms,dk,2020-11-09,3.0000,2 person,443
ms,at,2020-11-09,6.0000,2 person,42
ms,au,2020-11-09,3.0000,2 person,10497
ms,be,2020-11-09,5.0000,2 person,170
dn,de,2020-11-09,3.0000,2 person,341
dn,us,2020-11-09,6.0000,family,687
ms,dk,2020-11-09,5.0000,2 person,28
ms,dk,2020-11-09,4.0000,2 person,82
ms,us,2020-11-09,4.0000,2 person,3065
ms,de,2020-11-09,4.0000,family,526
ms,be,2020-11-09,4.0000,2 person,500
ms,be,2020-11-09,3.0000,2 person,1791
ms,at,2020-11-09,4.0000,family,74
dn,de,2020-11-09,4.0000,family,25
ms,dk,2020-11-09,6.0000,2 person,4
ms,nl,2020-11-09,3.0000,family,987
dn,de,2020-11-09,4.0000,2 person,151
dn,de,2020-11-09,3.0000,family,62
ms,nl,2020-11-09,6.0000,2 person,159
ms,us,2020-11-09,6.0000,family,288
dn,au,2020-11-09,4.0000,family,1038
dn,us,2020-11-09,4.0000,2 person,4428
ms,be,2020-11-09,2.0000,2 person,86
ms,nl,2020-11-09,4.0000,2 person,1309
ms,us,2020-11-09,6.0000,2 person,557
ms,au,2020-11-09,3.0000,family,2285
ms,at,2020-11-09,3.0000,family,70
ms,at,2020-11-09,5.0000,2 person,87
ms,se,2020-11-09,2.0000,family,20
ms,nl,2020-11-09,2.0000,family,437
ms,de,2020-11-09,2.0000,2 person,613
ms,be,2020-11-09,2.0000,family,160
ms,au,2020-11-09,4.0000,2 person,3385
ms,se,2020-11-09,4.0000,family,73
dn,au,2020-11-09,5.0000,family,1474
ms,nl,2020-11-09,3.0000,2 person,6613
ms,se,2020-11-09,4.0000,2 person,38
ms,be,2020-11-09,3.0000,family,290
ms,au,2020-11-09,5.0000,family,444
dn,au,2020-11-09,4.0000,2 person,2077
dn,au,2020-11-09,5.0000,2 person,2278
ms,de,2020-11-09,5.0000,2 person,599
ms,de,2020-11-09,6.0000,2 person,227
ms,se,2020-11-09,5.0000,2 person,24
ms,au,2020-11-02,3.0000,family,2311
dn,us,2020-11-02,5.0000,2 person,2153
ms,de,2020-11-02,4.0000,2 person,1098
ms,dk,2020-11-02,4.0000,2 person,85
dn,us,2020-11-02,3.0000,family,6138
ms,be,2020-11-02,6.0000,2 person,54
ms,at,2020-11-02,2.0000,2 person,116
ms,se,2020-11-02,3.0000,family,73
ms,dk,2020-11-02,4.0000,family,31
ms,au,2020-11-02,5.0000,2 person,1594
ms,se,2020-11-02,4.0000,2 person,33
ms,nl,2020-11-02,2.0000,2 person,218
ms,au,2020-11-02,5.0000,family,479
ms,se,2020-11-02,4.0000,family,61
dn,au,2020-11-02,3.0000,family,2730
ms,de,2020-11-02,3.0000,2 person,4214
ms,us,2020-11-02,5.0000,2 person,808
ms,dk,2020-11-02,3.0000,2 person,449
ms,be,2020-11-02,3.0000,2 person,1651
ms,au,2020-11-02,3.0000,2 person,10763
ms,at,2020-11-02,5.0000,2 person,78
ms,se,2020-11-02,2.0000,family,15
ms,nl,2020-11-02,5.0000,2 person,370
dn,us,2020-11-02,4.0000,2 person,4530
ms,at,2020-11-02,4.0000,family,72
ms,us,2020-11-02,3.0000,2 person,11532
dn,us,2020-11-02,3.0000,2 person,19499
ms,se,2020-11-02,2.0000,2 person,4
ms,de,2020-11-02,5.0000,2 person,558
ms,de,2020-11-02,2.0000,2 person,596
ms,be,2020-11-02,4.0000,2 person,444
ms,nl,2020-11-02,2.0000,family,449
ms,be,2020-11-02,3.0000,family,239
ms,au,2020-11-02,4.0000,family,1381
dn,de,2020-11-02,4.0000,2 person,113
ms,se,2020-11-02,5.0000,2 person,24
dn,au,2020-11-02,5.0000,family,1599
dn,de,2020-11-02,3.0000,family,58
dn,us,2020-11-02,6.0000,2 person,1446
dn,de,2020-11-02,5.0000,2 person,102
ms,dk,2020-11-02,2.0000,2 person,10
ms,us,2020-11-02,6.0000,family,249
dn,us,2020-11-02,5.0000,family,759
dn,de,2020-11-02,4.0000,family,30
ms,dk,2020-11-02,2.0000,family,44
ms,nl,2020-11-02,6.0000,2 person,153
ms,us,2020-11-02,4.0000,family,1084
ms,be,2020-11-02,4.0000,family,115
ms,us,2020-11-02,3.0000,family,2564
ms,au,2020-11-02,2.0000,2 person,3113
dn,au,2020-11-02,4.0000,2 person,2142
ms,au,2020-11-02,6.0000,2 person,386
ms,nl,2020-11-02,4.0000,family,420
ms,de,2020-11-02,6.0000,2 person,233
ms,dk,2020-11-02,3.0000,family,70
ms,nl,2020-11-02,3.0000,family,949
ms,nl,2020-11-02,3.0000,2 person,6413
ms,de,2020-11-02,2.0000,family,490
ms,be,2020-11-02,5.0000,2 person,127
ms,de,2020-11-02,4.0000,family,535
dn,au,2020-11-02,5.0000,2 person,2416
ms,us,2020-11-02,4.0000,2 person,3045
dn,us,2020-11-02,4.0000,family,1658
ms,at,2020-11-02,4.0000,2 person,173
dn,de,2020-11-02,3.0000,2 person,283
ms,us,2020-11-02,2.0000,family,3095
ms,us,2020-11-02,2.0000,2 person,5705
ms,at,2020-11-02,3.0000,2 person,834
ms,us,2020-11-02,6.0000,2 person,497
ms,de,2020-11-02,3.0000,family,574
ms,at,2020-11-02,2.0000,family,50
dn,au,2020-11-02,3.0000,2 person,5657
ms,at,2020-11-02,3.0000,family,65
dn,au,2020-11-02,4.0000,family,1078
ms,be,2020-11-02,2.0000,2 person,92
ms,au,2020-11-02,4.0000,2 person,3406
ms,at,2020-11-02,6.0000,2 person,42
ms,nl,2020-11-02,4.0000,2 person,1297
ms,se,2020-11-02,6.0000,2 person,4
dn,de,2020-11-02,5.0000,family,44
ms,dk,2020-11-02,5.0000,2 person,26
ms,us,2020-11-02,5.0000,family,304
ms,be,2020-11-02,2.0000,family,145
ms,au,2020-11-02,2.0000,family,1703
ms,se,2020-11-02,3.0000,2 person,129
dn,us,2020-11-02,6.0000,family,744
ms,at,2020-10-26,3.0000,2 person,705
ms,au,2020-10-26,2.0000,2 person,3097
ms,de,2020-10-26,5.0000,2 person,515
ms,be,2020-10-26,4.0000,family,128
ms,se,2020-10-26,2.0000,family,15
ms,us,2020-10-26,4.0000,2 person,2988
dn,us,2020-10-26,5.0000,family,751
ms,nl,2020-10-26,3.0000,2 person,6394
ms,at,2020-10-26,2.0000,2 person,94
dn,us,2020-10-26,4.0000,family,1544
ms,us,2020-10-26,2.0000,family,2963
ms,se,2020-10-26,3.0000,2 person,100
dn,de,2020-10-26,3.0000,family,49
ms,at,2020-10-26,4.0000,2 person,154
ms,us,2020-10-26,2.0000,2 person,5522
ms,be,2020-10-26,2.0000,2 person,100
ms,de,2020-10-26,3.0000,2 person,4037
dn,au,2020-10-26,3.0000,2 person,5616
ms,at,2020-10-26,4.0000,family,62
ms,be,2020-10-26,5.0000,2 person,128
dn,de,2020-10-26,4.0000,family,17
dn,us,2020-10-26,6.0000,family,674
dn,au,2020-10-26,4.0000,family,1125
dn,us,2020-10-26,3.0000,2 person,18494
dn,de,2020-10-26,5.0000,family,47
ms,de,2020-10-26,6.0000,2 person,206
ms,us,2020-10-26,5.0000,family,332
ms,us,2020-10-26,3.0000,family,2568
dn,de,2020-10-26,3.0000,2 person,290
ms,at,2020-10-26,6.0000,2 person,41
dn,us,2020-10-26,6.0000,2 person,1388
ms,au,2020-10-26,4.0000,2 person,3395
ms,se,2020-10-26,5.0000,2 person,28
dn,de,2020-10-26,4.0000,2 person,112
ms,be,2020-10-26,3.0000,family,247
ms,au,2020-10-26,3.0000,family,2346
ms,nl,2020-10-26,2.0000,2 person,228
dn,au,2020-10-26,4.0000,2 person,2160
ms,nl,2020-10-26,4.0000,family,405
ms,de,2020-10-26,4.0000,family,495
dn,us,2020-10-26,3.0000,family,5845
ms,us,2020-10-26,3.0000,2 person,11176
dn,us,2020-10-26,5.0000,2 person,2054
ms,au,2020-10-26,5.0000,family,497
ms,nl,2020-10-26,2.0000,family,450
ms,nl,2020-10-26,5.0000,2 person,417
ms,us,2020-10-26,6.0000,family,249
dn,au,2020-10-26,5.0000,family,1612
ms,de,2020-10-26,4.0000,2 person,1014
dn,us,2020-10-26,4.0000,2 person,4316
ms,se,2020-10-26,2.0000,2 person,6
ms,au,2020-10-26,5.0000,2 person,1713
ms,us,2020-10-26,5.0000,2 person,798
ms,dk,2020-10-26,2.0000,2 person,19
ms,se,2020-10-26,6.0000,2 person,1
ms,de,2020-10-26,2.0000,2 person,586
dn,au,2020-10-26,5.0000,2 person,2582
ms,dk,2020-10-26,4.0000,family,34
ms,se,2020-10-26,4.0000,family,51
ms,be,2020-10-26,4.0000,2 person,400
ms,dk,2020-10-26,4.0000,2 person,66
ms,dk,2020-10-26,3.0000,family,69
ms,au,2020-10-26,6.0000,2 person,408
ms,nl,2020-10-26,3.0000,family,992
ms,nl,2020-10-26,6.0000,2 person,157
ms,se,2020-10-26,4.0000,2 person,34
ms,se,2020-10-26,3.0000,family,60
ms,at,2020-10-26,5.0000,2 person,80
ms,be,2020-10-26,3.0000,2 person,1703
ms,dk,2020-10-26,2.0000,family,50
ms,be,2020-10-26,6.0000,2 person,46
ms,de,2020-10-26,2.0000,family,446
ms,be,2020-10-26,2.0000,family,163
ms,de,2020-10-26,3.0000,family,567
ms,dk,2020-10-26,3.0000,2 person,421
ms,nl,2020-10-26,4.0000,2 person,1269
ms,dk,2020-10-26,5.0000,2 person,27
ms,at,2020-10-26,2.0000,family,44
ms,au,2020-10-26,2.0000,family,1646
ms,us,2020-10-26,6.0000,2 person,505
ms,au,2020-10-26,4.0000,family,1424
ms,au,2020-10-26,3.0000,2 person,10597
ms,dk,2020-10-26,6.0000,2 person,1
dn,de,2020-10-26,5.0000,2 person,90
dn,au,2020-10-26,3.0000,family,2672
ms,us,2020-10-26,4.0000,family,1021
ms,at,2020-10-26,3.0000,family,48
ms,be,2020-10-19,6.0000,2 person,55
ms,de,2020-10-19,5.0000,2 person,512
ms,dk,2020-10-19,2.0000,family,50
ms,au,2020-10-19,3.0000,family,2337
ms,at,2020-10-19,3.0000,family,72
ms,nl,2020-10-19,4.0000,2 person,1212
dn,us,2020-10-19,3.0000,family,5665
ms,de,2020-10-19,6.0000,2 person,213
ms,au,2020-10-19,3.0000,2 person,10662
ms,nl,2020-10-19,2.0000,2 person,211
ms,nl,2020-10-19,6.0000,2 person,156
ms,de,2020-10-19,4.0000,2 person,952
ms,dk,2020-10-19,6.0000,2 person,4
ms,au,2020-10-19,4.0000,family,1396
dn,us,2020-10-19,5.0000,2 person,2089
ms,nl,2020-10-19,2.0000,family,412
ms,us,2020-10-19,4.0000,2 person,2918
dn,us,2020-10-19,6.0000,family,642
ms,dk,2020-10-19,3.0000,family,66
ms,de,2020-10-19,2.0000,family,424
dn,de,2020-10-19,3.0000,2 person,274
ms,se,2020-10-19,2.0000,family,14
ms,us,2020-10-19,4.0000,family,1053
dn,us,2020-10-19,4.0000,family,1556
ms,us,2020-10-19,2.0000,family,2995
dn,au,2020-10-19,3.0000,family,2664
ms,se,2020-10-19,5.0000,2 person,36
ms,se,2020-10-19,4.0000,2 person,41
ms,be,2020-10-19,4.0000,family,124
dn,de,2020-10-19,5.0000,family,48
ms,be,2020-10-19,4.0000,2 person,391
ms,se,2020-10-19,2.0000,2 person,5
ms,de,2020-10-19,3.0000,family,502
ms,at,2020-10-19,5.0000,2 person,77
dn,au,2020-10-19,4.0000,family,1090
ms,at,2020-10-19,6.0000,2 person,36
ms,dk,2020-10-19,4.0000,2 person,74
dn,us,2020-10-19,3.0000,2 person,17949
ms,nl,2020-10-19,5.0000,2 person,404
ms,au,2020-10-19,6.0000,2 person,397
ms,be,2020-10-19,3.0000,family,260
ms,au,2020-10-19,4.0000,2 person,3435
ms,us,2020-10-19,5.0000,family,312
ms,au,2020-10-19,5.0000,2 person,1670
ms,se,2020-10-19,6.0000,2 person,3
dn,us,2020-10-19,6.0000,2 person,1452
ms,au,2020-10-19,5.0000,family,472
dn,de,2020-10-19,4.0000,family,21
ms,at,2020-10-19,2.0000,2 person,112
ms,be,2020-10-19,3.0000,2 person,1634
dn,au,2020-10-19,5.0000,2 person,2463
dn,us,2020-10-19,5.0000,family,755
ms,be,2020-10-19,2.0000,2 person,104
ms,nl,2020-10-19,4.0000,family,390
dn,de,2020-10-19,5.0000,2 person,84
ms,us,2020-10-19,6.0000,2 person,573
dn,us,2020-10-19,4.0000,2 person,4498
ms,dk,2020-10-19,4.0000,family,39
ms,se,2020-10-19,4.0000,family,60
ms,se,2020-10-19,3.0000,family,72
dn,au,2020-10-19,5.0000,family,1543
ms,at,2020-10-19,4.0000,family,79
ms,au,2020-10-19,2.0000,family,1637
ms,at,2020-10-19,4.0000,2 person,200
